filename,flight,type,score,iou
DJI_20250323040834_0005_T.JPG,Flight06,FP,0.62577605,0.07374794781208038
DJI_20250323040834_0005_T.JPG,Flight06,FP,0.57762414,0.0
DJI_20250323040834_0005_T.JPG,Flight06,FP,0.5460449,0.01051329169422388
DJI_20250323040834_0005_T.JPG,Flight06,FP,0.5459366,0.42539456486701965
DJI_20250323040834_0005_T.JPG,Flight06,TP,0.54369444,0.5800069570541382
DJI_20250323040836_0006_T.JPG,Flight06,TP,0.9965739,0.7954972982406616
DJI_20250323040836_0006_T.JPG,Flight06,FP,0.9807757,0.07891961187124252
DJI_20250323040836_0006_T.JPG,Flight06,TP,0.9773325,0.9031010866165161
DJI_20250323040836_0006_T.JPG,Flight06,TP,0.94426996,0.7344546914100647
DJI_20250323040836_0006_T.JPG,Flight06,TP,0.93072224,0.5467271208763123
DJI_20250323040836_0006_T.JPG,Flight06,TP,0.91609275,0.5664510726928711
DJI_20250323040836_0006_T.JPG,Flight06,FP,0.9009842,0.3107963800430298
DJI_20250323040836_0006_T.JPG,Flight06,FP,0.8636048,0.42248907685279846
DJI_20250323040836_0006_T.JPG,Flight06,TP,0.8566971,0.9645286202430725
DJI_20250323040836_0006_T.JPG,Flight06,FP,0.8504324,0.018640654161572456
DJI_20250323040836_0006_T.JPG,Flight06,FP,0.8342304,0.48337364196777344
DJI_20250323040836_0006_T.JPG,Flight06,FP,0.8334521,0.1283203661441803
DJI_20250323040836_0006_T.JPG,Flight06,FP,0.82437456,0.0
DJI_20250323040836_0006_T.JPG,Flight06,FP,0.7509629,0.2762993574142456
DJI_20250323040836_0006_T.JPG,Flight06,FP,0.7366884,0.0
DJI_20250323040836_0006_T.JPG,Flight06,FP,0.722257,0.4659893810749054
DJI_20250323040836_0006_T.JPG,Flight06,TP,0.6692893,0.736499547958374
DJI_20250323040836_0006_T.JPG,Flight06,FP,0.6431821,0.0
DJI_20250323040836_0006_T.JPG,Flight06,FP,0.57122415,0.01817704550921917
DJI_20250323040836_0006_T.JPG,Flight06,FP,0.55915445,0.19415432214736938
DJI_20250323040836_0006_T.JPG,Flight06,FP,0.55379117,0.0517415925860405
DJI_20250323040836_0006_T.JPG,Flight06,FP,0.5214786,0.023430613800883293
DJI_20250323040838_0007_T.JPG,Flight06,TP,0.9980981,0.7371273636817932
DJI_20250323040838_0007_T.JPG,Flight06,TP,0.99675757,0.718005359172821
DJI_20250323040838_0007_T.JPG,Flight06,TP,0.9960532,0.8765060305595398
DJI_20250323040838_0007_T.JPG,Flight06,TP,0.99332386,0.7099620699882507
DJI_20250323040838_0007_T.JPG,Flight06,FP,0.9780784,0.2052631825208664
DJI_20250323040838_0007_T.JPG,Flight06,TP,0.97721964,0.7164987921714783
DJI_20250323040838_0007_T.JPG,Flight06,FP,0.97598165,0.12193381041288376
DJI_20250323040838_0007_T.JPG,Flight06,FP,0.9739966,0.40975984930992126
DJI_20250323040838_0007_T.JPG,Flight06,FP,0.9585528,0.20400573313236237
DJI_20250323040838_0007_T.JPG,Flight06,FP,0.95504445,0.02205800451338291
DJI_20250323040838_0007_T.JPG,Flight06,TP,0.93998224,0.6259860992431641
DJI_20250323040838_0007_T.JPG,Flight06,FP,0.9387849,0.22746184468269348
DJI_20250323040838_0007_T.JPG,Flight06,FP,0.92718047,0.0
DJI_20250323040838_0007_T.JPG,Flight06,FP,0.9145042,0.013535218313336372
DJI_20250323040838_0007_T.JPG,Flight06,TP,0.9055878,0.6984463334083557
DJI_20250323040838_0007_T.JPG,Flight06,TP,0.8548687,0.7579167485237122
DJI_20250323040838_0007_T.JPG,Flight06,TP,0.8447616,0.616378128528595
DJI_20250323040838_0007_T.JPG,Flight06,TP,0.81577873,0.6995232701301575
DJI_20250323040838_0007_T.JPG,Flight06,FP,0.80097014,0.0
DJI_20250323040838_0007_T.JPG,Flight06,FP,0.77411026,0.49262574315071106
DJI_20250323040838_0007_T.JPG,Flight06,FP,0.75646245,0.35452693700790405
DJI_20250323040838_0007_T.JPG,Flight06,TP,0.7504241,0.514312207698822
DJI_20250323040838_0007_T.JPG,Flight06,FP,0.7349916,0.0
DJI_20250323040838_0007_T.JPG,Flight06,FP,0.72120225,0.0
DJI_20250323040838_0007_T.JPG,Flight06,FP,0.7097542,0.0
DJI_20250323040838_0007_T.JPG,Flight06,TP,0.70612454,0.8075931072235107
DJI_20250323040838_0007_T.JPG,Flight06,FP,0.6999086,0.0
DJI_20250323040838_0007_T.JPG,Flight06,FP,0.68751097,0.0
DJI_20250323040838_0007_T.JPG,Flight06,FP,0.683387,0.0
DJI_20250323040838_0007_T.JPG,Flight06,FP,0.65252334,0.0
DJI_20250323040838_0007_T.JPG,Flight06,FP,0.65204406,0.0
DJI_20250323040838_0007_T.JPG,Flight06,FP,0.6243189,0.0
DJI_20250323040838_0007_T.JPG,Flight06,FP,0.6241994,0.0
DJI_20250323040838_0007_T.JPG,Flight06,FP,0.5862252,0.0
DJI_20250323040838_0007_T.JPG,Flight06,TP,0.58228755,0.6825934052467346
DJI_20250323040838_0007_T.JPG,Flight06,FP,0.51121485,0.0
DJI_20250323040840_0008_T.JPG,Flight06,TP,0.9995944,0.8048772811889648
DJI_20250323040840_0008_T.JPG,Flight06,TP,0.99833775,0.8208916783332825
DJI_20250323040840_0008_T.JPG,Flight06,TP,0.9942042,0.9144929647445679
DJI_20250323040840_0008_T.JPG,Flight06,TP,0.9936445,0.6422057747840881
DJI_20250323040840_0008_T.JPG,Flight06,TP,0.9929569,0.8139866590499878
DJI_20250323040840_0008_T.JPG,Flight06,TP,0.9869283,0.8669804334640503
DJI_20250323040840_0008_T.JPG,Flight06,TP,0.986702,0.9088435769081116
DJI_20250323040840_0008_T.JPG,Flight06,FP,0.98022527,0.4918871521949768
DJI_20250323040840_0008_T.JPG,Flight06,TP,0.9797937,0.631223201751709
DJI_20250323040840_0008_T.JPG,Flight06,TP,0.97120225,0.7060151100158691
DJI_20250323040840_0008_T.JPG,Flight06,FP,0.9672269,0.0
DJI_20250323040840_0008_T.JPG,Flight06,TP,0.9647096,0.5501853823661804
DJI_20250323040840_0008_T.JPG,Flight06,TP,0.9643439,0.5999626517295837
DJI_20250323040840_0008_T.JPG,Flight06,TP,0.9627934,0.6342688798904419
DJI_20250323040840_0008_T.JPG,Flight06,FP,0.9545534,0.0
DJI_20250323040840_0008_T.JPG,Flight06,TP,0.9523826,0.7762824296951294
DJI_20250323040840_0008_T.JPG,Flight06,FP,0.9521075,0.2922383248806
DJI_20250323040840_0008_T.JPG,Flight06,TP,0.9513283,0.5759875774383545
DJI_20250323040840_0008_T.JPG,Flight06,TP,0.93828696,0.8522095680236816
DJI_20250323040840_0008_T.JPG,Flight06,TP,0.9231041,0.5969710350036621
DJI_20250323040840_0008_T.JPG,Flight06,TP,0.9152183,0.7151656746864319
DJI_20250323040840_0008_T.JPG,Flight06,FP,0.9069186,0.02211419679224491
DJI_20250323040840_0008_T.JPG,Flight06,TP,0.9025784,0.6807754039764404
DJI_20250323040840_0008_T.JPG,Flight06,TP,0.8925548,0.6499761939048767
DJI_20250323040840_0008_T.JPG,Flight06,TP,0.8740446,0.7685118913650513
DJI_20250323040840_0008_T.JPG,Flight06,TP,0.8716396,0.8927444815635681
DJI_20250323040840_0008_T.JPG,Flight06,FP,0.8701101,0.0
DJI_20250323040840_0008_T.JPG,Flight06,FP,0.8590232,0.08361721783876419
DJI_20250323040840_0008_T.JPG,Flight06,FP,0.85767984,0.32307374477386475
DJI_20250323040840_0008_T.JPG,Flight06,FP,0.85399824,0.43544498085975647
DJI_20250323040840_0008_T.JPG,Flight06,FP,0.8510355,0.0
DJI_20250323040840_0008_T.JPG,Flight06,TP,0.824096,0.8028913736343384
DJI_20250323040840_0008_T.JPG,Flight06,TP,0.8161071,0.5196223258972168
DJI_20250323040840_0008_T.JPG,Flight06,TP,0.7813771,0.604677140712738
DJI_20250323040840_0008_T.JPG,Flight06,FP,0.6940728,0.4067082107067108
DJI_20250323040840_0008_T.JPG,Flight06,FP,0.6686901,0.08400484174489975
DJI_20250323040840_0008_T.JPG,Flight06,FP,0.62846303,0.30641672015190125
DJI_20250323040840_0008_T.JPG,Flight06,FP,0.6236442,0.0
DJI_20250323040840_0008_T.JPG,Flight06,TP,0.5867803,0.5532820820808411
DJI_20250323040840_0008_T.JPG,Flight06,TP,0.52217996,0.808313250541687
DJI_20250323040840_0008_T.JPG,Flight06,FP,0.51241946,0.0
DJI_20250323040842_0009_T.JPG,Flight06,TP,0.9981365,0.7742506861686707
DJI_20250323040842_0009_T.JPG,Flight06,TP,0.9978787,0.8747572898864746
DJI_20250323040842_0009_T.JPG,Flight06,TP,0.9961094,0.7958902716636658
DJI_20250323040842_0009_T.JPG,Flight06,FP,0.9960175,0.26252609491348267
DJI_20250323040842_0009_T.JPG,Flight06,TP,0.9957787,0.86789470911026
DJI_20250323040842_0009_T.JPG,Flight06,TP,0.9954697,0.8446802496910095
DJI_20250323040842_0009_T.JPG,Flight06,TP,0.9945062,0.8055588603019714
DJI_20250323040842_0009_T.JPG,Flight06,TP,0.9927114,0.6078712344169617
DJI_20250323040842_0009_T.JPG,Flight06,TP,0.98648363,0.7191087603569031
DJI_20250323040842_0009_T.JPG,Flight06,FP,0.9822709,0.43611177802085876
DJI_20250323040842_0009_T.JPG,Flight06,TP,0.97394025,0.7163981199264526
DJI_20250323040842_0009_T.JPG,Flight06,TP,0.967843,0.8420734405517578
DJI_20250323040842_0009_T.JPG,Flight06,TP,0.9501674,0.7588354349136353
DJI_20250323040842_0009_T.JPG,Flight06,FP,0.94676137,0.3555733263492584
DJI_20250323040842_0009_T.JPG,Flight06,TP,0.93053705,0.6296876072883606
DJI_20250323040842_0009_T.JPG,Flight06,TP,0.9188928,0.5082348585128784
DJI_20250323040842_0009_T.JPG,Flight06,FP,0.9061705,0.32669901847839355
DJI_20250323040842_0009_T.JPG,Flight06,FP,0.8758416,0.0
DJI_20250323040842_0009_T.JPG,Flight06,TP,0.8542376,0.7662857174873352
DJI_20250323040842_0009_T.JPG,Flight06,FP,0.8540532,0.0
DJI_20250323040842_0009_T.JPG,Flight06,TP,0.8311708,0.6215314269065857
DJI_20250323040842_0009_T.JPG,Flight06,FP,0.8111831,0.0
DJI_20250323040842_0009_T.JPG,Flight06,FP,0.7808732,0.0
DJI_20250323040842_0009_T.JPG,Flight06,TP,0.7555268,0.8719109296798706
DJI_20250323040842_0009_T.JPG,Flight06,FP,0.74166715,0.0
DJI_20250323040842_0009_T.JPG,Flight06,TP,0.73050207,0.7788621187210083
DJI_20250323040842_0009_T.JPG,Flight06,TP,0.7264359,0.7188847064971924
DJI_20250323040842_0009_T.JPG,Flight06,TP,0.7229111,0.5095511078834534
DJI_20250323040842_0009_T.JPG,Flight06,TP,0.71902186,0.7477256655693054
DJI_20250323040842_0009_T.JPG,Flight06,FP,0.6892942,0.0
DJI_20250323040842_0009_T.JPG,Flight06,TP,0.64680845,0.7145212888717651
DJI_20250323040842_0009_T.JPG,Flight06,TP,0.6084794,0.6818405985832214
DJI_20250323040842_0009_T.JPG,Flight06,FP,0.5975451,0.0
DJI_20250323040842_0009_T.JPG,Flight06,FP,0.5902513,0.0
DJI_20250323040842_0009_T.JPG,Flight06,FP,0.5830727,0.016957683488726616
DJI_20250323040842_0009_T.JPG,Flight06,FP,0.5765966,0.0
DJI_20250323040842_0009_T.JPG,Flight06,FP,0.57561266,0.0
DJI_20250323040842_0009_T.JPG,Flight06,FP,0.5736344,0.2565948963165283
DJI_20250323040844_0010_T.JPG,Flight06,TP,0.999708,0.8096123337745667
DJI_20250323040844_0010_T.JPG,Flight06,TP,0.9987342,0.7584071755409241
DJI_20250323040844_0010_T.JPG,Flight06,TP,0.9986927,0.555080235004425
DJI_20250323040844_0010_T.JPG,Flight06,TP,0.9976986,0.7835062146186829
DJI_20250323040844_0010_T.JPG,Flight06,TP,0.99712485,0.8060091733932495
DJI_20250323040844_0010_T.JPG,Flight06,TP,0.99682933,0.6400548219680786
DJI_20250323040844_0010_T.JPG,Flight06,TP,0.9958972,0.7548157572746277
DJI_20250323040844_0010_T.JPG,Flight06,TP,0.99578637,0.8839508891105652
DJI_20250323040844_0010_T.JPG,Flight06,TP,0.9950329,0.9068012237548828
DJI_20250323040844_0010_T.JPG,Flight06,TP,0.9904033,0.6361454129219055
DJI_20250323040844_0010_T.JPG,Flight06,TP,0.9842672,0.8193339705467224
DJI_20250323040844_0010_T.JPG,Flight06,TP,0.9699599,0.6016461253166199
DJI_20250323040844_0010_T.JPG,Flight06,TP,0.965165,0.7499802112579346
DJI_20250323040844_0010_T.JPG,Flight06,TP,0.9638315,0.6806734800338745
DJI_20250323040844_0010_T.JPG,Flight06,TP,0.9544875,0.6851688027381897
DJI_20250323040844_0010_T.JPG,Flight06,TP,0.95263374,0.7629828453063965
DJI_20250323040844_0010_T.JPG,Flight06,TP,0.95149994,0.6857901215553284
DJI_20250323040844_0010_T.JPG,Flight06,TP,0.94784504,0.574479341506958
DJI_20250323040844_0010_T.JPG,Flight06,FP,0.9293588,0.3790541887283325
DJI_20250323040844_0010_T.JPG,Flight06,FP,0.92921025,0.14031369984149933
DJI_20250323040844_0010_T.JPG,Flight06,FP,0.9224174,0.2569279670715332
DJI_20250323040844_0010_T.JPG,Flight06,FP,0.92091215,0.0
DJI_20250323040844_0010_T.JPG,Flight06,TP,0.919443,0.7144076228141785
DJI_20250323040844_0010_T.JPG,Flight06,TP,0.90494376,0.8325387239456177
DJI_20250323040844_0010_T.JPG,Flight06,TP,0.9023089,0.6747501492500305
DJI_20250323040844_0010_T.JPG,Flight06,TP,0.88948506,0.6634194254875183
DJI_20250323040844_0010_T.JPG,Flight06,TP,0.8583301,0.7052424550056458
DJI_20250323040844_0010_T.JPG,Flight06,TP,0.85709614,0.8977675437927246
DJI_20250323040844_0010_T.JPG,Flight06,TP,0.7892659,0.7743945121765137
DJI_20250323040844_0010_T.JPG,Flight06,TP,0.76404256,0.9104136824607849
DJI_20250323040844_0010_T.JPG,Flight06,TP,0.76269597,0.8429833054542542
DJI_20250323040844_0010_T.JPG,Flight06,FP,0.75147563,0.0
DJI_20250323040844_0010_T.JPG,Flight06,FP,0.7388638,0.06277697533369064
DJI_20250323040844_0010_T.JPG,Flight06,FP,0.70581347,0.2352045327425003
DJI_20250323040844_0010_T.JPG,Flight06,FP,0.69873947,0.014790991321206093
DJI_20250323040844_0010_T.JPG,Flight06,TP,0.69188446,0.7855101823806763
DJI_20250323040844_0010_T.JPG,Flight06,FP,0.6569872,0.3664557635784149
DJI_20250323040844_0010_T.JPG,Flight06,TP,0.6001025,0.6130902767181396
DJI_20250323040844_0010_T.JPG,Flight06,FP,0.597177,0.0
DJI_20250323040844_0010_T.JPG,Flight06,FP,0.5655228,0.0
DJI_20250323040844_0010_T.JPG,Flight06,TP,0.5566975,0.6374956965446472
DJI_20250323040844_0010_T.JPG,Flight06,TP,0.5453873,0.5271569490432739
DJI_20250323040846_0011_T.JPG,Flight06,TP,0.9977664,0.8751274347305298
DJI_20250323040846_0011_T.JPG,Flight06,TP,0.98779905,0.8507504463195801
DJI_20250323040846_0011_T.JPG,Flight06,TP,0.9846014,0.8934284448623657
DJI_20250323040846_0011_T.JPG,Flight06,FP,0.97842294,0.25570452213287354
DJI_20250323040846_0011_T.JPG,Flight06,TP,0.9694583,0.5380569696426392
DJI_20250323040846_0011_T.JPG,Flight06,FP,0.96412003,0.0
DJI_20250323040846_0011_T.JPG,Flight06,FP,0.9612018,0.0
DJI_20250323040846_0011_T.JPG,Flight06,TP,0.9527509,0.7813369035720825
DJI_20250323040846_0011_T.JPG,Flight06,TP,0.9331801,0.5525328516960144
DJI_20250323040846_0011_T.JPG,Flight06,TP,0.92146164,0.6868365406990051
DJI_20250323040846_0011_T.JPG,Flight06,FP,0.91651773,0.0
DJI_20250323040846_0011_T.JPG,Flight06,TP,0.9132272,0.6271700859069824
DJI_20250323040846_0011_T.JPG,Flight06,FP,0.9051636,0.23630543053150177
DJI_20250323040846_0011_T.JPG,Flight06,TP,0.87195843,0.7059495449066162
DJI_20250323040846_0011_T.JPG,Flight06,TP,0.82936037,0.5670078992843628
DJI_20250323040846_0011_T.JPG,Flight06,FP,0.82152754,0.0
DJI_20250323040846_0011_T.JPG,Flight06,FP,0.8057191,0.0
DJI_20250323040846_0011_T.JPG,Flight06,FP,0.8022502,0.26974716782569885
DJI_20250323040846_0011_T.JPG,Flight06,TP,0.72064155,0.6463508009910583
DJI_20250323040846_0011_T.JPG,Flight06,FP,0.70743847,0.0
DJI_20250323040846_0011_T.JPG,Flight06,FP,0.6918509,0.0
DJI_20250323040846_0011_T.JPG,Flight06,FP,0.59238446,0.0
DJI_20250323040846_0011_T.JPG,Flight06,FP,0.58820087,0.0
DJI_20250323040848_0012_T.JPG,Flight06,TP,0.9990036,0.8900151252746582
DJI_20250323040848_0012_T.JPG,Flight06,TP,0.9969944,0.7688659429550171
DJI_20250323040848_0012_T.JPG,Flight06,TP,0.9932841,0.711980938911438
DJI_20250323040848_0012_T.JPG,Flight06,TP,0.9892743,0.7452324628829956
DJI_20250323040848_0012_T.JPG,Flight06,TP,0.9806146,0.8110880255699158
DJI_20250323040848_0012_T.JPG,Flight06,TP,0.9752602,0.6096749305725098
DJI_20250323040848_0012_T.JPG,Flight06,TP,0.97312057,0.5099680423736572
DJI_20250323040848_0012_T.JPG,Flight06,TP,0.952592,0.6707175970077515
DJI_20250323040848_0012_T.JPG,Flight06,TP,0.951462,0.510030210018158
DJI_20250323040848_0012_T.JPG,Flight06,TP,0.9503855,0.8614601492881775
DJI_20250323040848_0012_T.JPG,Flight06,FP,0.9335758,0.0
DJI_20250323040848_0012_T.JPG,Flight06,TP,0.9326196,0.6552626490592957
DJI_20250323040848_0012_T.JPG,Flight06,TP,0.92590064,0.520376980304718
DJI_20250323040848_0012_T.JPG,Flight06,FP,0.90112436,0.49295735359191895
DJI_20250323040848_0012_T.JPG,Flight06,TP,0.87937915,0.5098453164100647
DJI_20250323040848_0012_T.JPG,Flight06,TP,0.8705078,0.7484893798828125
DJI_20250323040848_0012_T.JPG,Flight06,FP,0.85974264,0.0
DJI_20250323040848_0012_T.JPG,Flight06,FP,0.8440445,0.37202200293540955
DJI_20250323040848_0012_T.JPG,Flight06,FP,0.8417581,0.1836186796426773
DJI_20250323040848_0012_T.JPG,Flight06,FP,0.82984054,0.0
DJI_20250323040848_0012_T.JPG,Flight06,FP,0.82405114,0.0
DJI_20250323040848_0012_T.JPG,Flight06,FP,0.82001936,0.439300537109375
DJI_20250323040848_0012_T.JPG,Flight06,FP,0.75973046,0.0
DJI_20250323040848_0012_T.JPG,Flight06,FP,0.7184728,0.0
DJI_20250323040848_0012_T.JPG,Flight06,TP,0.6929712,0.8134022951126099
DJI_20250323040848_0012_T.JPG,Flight06,FP,0.5878585,0.0
DJI_20250323040848_0012_T.JPG,Flight06,TP,0.5692178,0.5669990181922913
DJI_20250323040848_0012_T.JPG,Flight06,FP,0.5627575,0.4368535280227661
DJI_20250323040848_0012_T.JPG,Flight06,FP,0.53666997,0.08838246762752533
DJI_20250323040850_0013_T.JPG,Flight06,TP,0.99944013,0.8213298320770264
DJI_20250323040850_0013_T.JPG,Flight06,TP,0.9955782,0.6791271567344666
DJI_20250323040850_0013_T.JPG,Flight06,FP,0.9900573,0.31301069259643555
DJI_20250323040850_0013_T.JPG,Flight06,TP,0.9890648,0.7128440141677856
DJI_20250323040850_0013_T.JPG,Flight06,FP,0.98407334,0.0905294343829155
DJI_20250323040850_0013_T.JPG,Flight06,TP,0.98403543,0.696297287940979
DJI_20250323040850_0013_T.JPG,Flight06,FP,0.9817602,0.4203999638557434
DJI_20250323040850_0013_T.JPG,Flight06,TP,0.9756031,0.66294264793396
DJI_20250323040850_0013_T.JPG,Flight06,TP,0.9726441,0.7413250207901001
DJI_20250323040850_0013_T.JPG,Flight06,TP,0.94820464,0.7505283951759338
DJI_20250323040850_0013_T.JPG,Flight06,TP,0.9444755,0.765382707118988
DJI_20250323040850_0013_T.JPG,Flight06,FP,0.9406011,0.35288798809051514
DJI_20250323040850_0013_T.JPG,Flight06,FP,0.93787855,0.2814745008945465
DJI_20250323040850_0013_T.JPG,Flight06,TP,0.9363687,0.5687739849090576
DJI_20250323040850_0013_T.JPG,Flight06,TP,0.9313967,0.8406574726104736
DJI_20250323040850_0013_T.JPG,Flight06,TP,0.9037069,0.6481354236602783
DJI_20250323040850_0013_T.JPG,Flight06,FP,0.8771498,0.4771248698234558
DJI_20250323040850_0013_T.JPG,Flight06,FP,0.8762021,0.45723041892051697
DJI_20250323040850_0013_T.JPG,Flight06,TP,0.8613145,0.7083256244659424
DJI_20250323040850_0013_T.JPG,Flight06,FP,0.8604043,0.444202184677124
DJI_20250323040850_0013_T.JPG,Flight06,FP,0.84850544,0.03894964978098869
DJI_20250323040850_0013_T.JPG,Flight06,TP,0.82048553,0.5920140147209167
DJI_20250323040850_0013_T.JPG,Flight06,TP,0.8074468,0.5049248337745667
DJI_20250323040850_0013_T.JPG,Flight06,FP,0.8034,0.02784745953977108
DJI_20250323040850_0013_T.JPG,Flight06,FP,0.75211173,0.0
DJI_20250323040850_0013_T.JPG,Flight06,FP,0.68518925,0.0
DJI_20250323040850_0013_T.JPG,Flight06,FP,0.65357625,0.0
DJI_20250323040850_0013_T.JPG,Flight06,FP,0.6256515,0.0
DJI_20250323040850_0013_T.JPG,Flight06,TP,0.6139157,0.6086483001708984
DJI_20250323040850_0013_T.JPG,Flight06,FP,0.5982502,0.0
DJI_20250323040850_0013_T.JPG,Flight06,FP,0.57174015,0.0
DJI_20250323040850_0013_T.JPG,Flight06,FP,0.56155074,0.0
DJI_20250323040850_0013_T.JPG,Flight06,FP,0.5237455,0.03907908871769905
DJI_20250323040852_0014_T.JPG,Flight06,TP,0.99966633,0.7440699338912964
DJI_20250323040852_0014_T.JPG,Flight06,TP,0.9961358,0.6884321570396423
DJI_20250323040852_0014_T.JPG,Flight06,TP,0.99408805,0.8973165154457092
DJI_20250323040852_0014_T.JPG,Flight06,TP,0.9880647,0.8143064975738525
DJI_20250323040852_0014_T.JPG,Flight06,TP,0.98096406,0.6218345761299133
DJI_20250323040852_0014_T.JPG,Flight06,FP,0.9801334,0.30041027069091797
DJI_20250323040852_0014_T.JPG,Flight06,FP,0.9746523,0.0
DJI_20250323040852_0014_T.JPG,Flight06,FP,0.95669645,0.3559199571609497
DJI_20250323040852_0014_T.JPG,Flight06,FP,0.95538914,0.0
DJI_20250323040852_0014_T.JPG,Flight06,FP,0.9452176,0.27134865522384644
DJI_20250323040852_0014_T.JPG,Flight06,TP,0.9404947,0.8897367715835571
DJI_20250323040852_0014_T.JPG,Flight06,TP,0.92197144,0.5970854759216309
DJI_20250323040852_0014_T.JPG,Flight06,FP,0.91174716,0.4473433494567871
DJI_20250323040852_0014_T.JPG,Flight06,FP,0.89996046,0.0
DJI_20250323040852_0014_T.JPG,Flight06,TP,0.8869093,0.8058399558067322
DJI_20250323040852_0014_T.JPG,Flight06,FP,0.8856869,0.0
DJI_20250323040852_0014_T.JPG,Flight06,FP,0.86696917,0.0
DJI_20250323040852_0014_T.JPG,Flight06,FP,0.8655138,0.46183091402053833
DJI_20250323040852_0014_T.JPG,Flight06,FP,0.862809,0.0
DJI_20250323040852_0014_T.JPG,Flight06,FP,0.8383163,0.2318601757287979
DJI_20250323040852_0014_T.JPG,Flight06,TP,0.7980866,0.7030655741691589
DJI_20250323040852_0014_T.JPG,Flight06,TP,0.79241395,0.8193619251251221
DJI_20250323040852_0014_T.JPG,Flight06,FP,0.7728661,0.0
DJI_20250323040852_0014_T.JPG,Flight06,FP,0.7409267,0.0
DJI_20250323040852_0014_T.JPG,Flight06,FP,0.7214293,0.08124061673879623
DJI_20250323040852_0014_T.JPG,Flight06,FP,0.6587161,0.45831260085105896
DJI_20250323040852_0014_T.JPG,Flight06,FP,0.58479154,0.44507500529289246
DJI_20250323040852_0014_T.JPG,Flight06,FP,0.57935286,0.0
DJI_20250323040854_0015_T.JPG,Flight06,TP,0.99886405,0.7922588586807251
DJI_20250323040854_0015_T.JPG,Flight06,FP,0.99414885,0.3407251536846161
DJI_20250323040854_0015_T.JPG,Flight06,FP,0.9900108,0.0
DJI_20250323040854_0015_T.JPG,Flight06,TP,0.9780238,0.8422861099243164
DJI_20250323040854_0015_T.JPG,Flight06,FP,0.95393175,0.3396909832954407
DJI_20250323040854_0015_T.JPG,Flight06,FP,0.949058,0.18147622048854828
DJI_20250323040854_0015_T.JPG,Flight06,TP,0.93131083,0.6516756415367126
DJI_20250323040854_0015_T.JPG,Flight06,FP,0.89643294,0.0
DJI_20250323040854_0015_T.JPG,Flight06,TP,0.8964134,0.549027144908905
DJI_20250323040854_0015_T.JPG,Flight06,FP,0.85841745,0.385884165763855
DJI_20250323040854_0015_T.JPG,Flight06,TP,0.84035647,0.5770907402038574
DJI_20250323040854_0015_T.JPG,Flight06,TP,0.77812606,0.8622596859931946
DJI_20250323040854_0015_T.JPG,Flight06,TP,0.7569976,0.8873253464698792
DJI_20250323040854_0015_T.JPG,Flight06,FP,0.73727906,0.43065860867500305
DJI_20250323040854_0015_T.JPG,Flight06,FP,0.7149251,0.0
DJI_20250323040854_0015_T.JPG,Flight06,FP,0.6524529,0.0
DJI_20250323040854_0015_T.JPG,Flight06,FP,0.6340581,0.0
DJI_20250323040854_0015_T.JPG,Flight06,FP,0.59064865,0.0
DJI_20250323040854_0015_T.JPG,Flight06,FP,0.5725875,0.0
DJI_20250323040854_0015_T.JPG,Flight06,TP,0.56654847,0.6858912110328674
DJI_20250323040854_0015_T.JPG,Flight06,FP,0.5111041,0.0
DJI_20250323040856_0016_T.JPG,Flight06,TP,0.99921346,0.8676254749298096
DJI_20250323040856_0016_T.JPG,Flight06,TP,0.9987219,0.6037167310714722
DJI_20250323040856_0016_T.JPG,Flight06,TP,0.9928282,0.859005331993103
DJI_20250323040856_0016_T.JPG,Flight06,TP,0.9922357,0.6951370239257812
DJI_20250323040856_0016_T.JPG,Flight06,TP,0.9894797,0.7548795938491821
DJI_20250323040856_0016_T.JPG,Flight06,TP,0.9449129,0.690200924873352
DJI_20250323040856_0016_T.JPG,Flight06,FP,0.93667436,0.13731622695922852
DJI_20250323040856_0016_T.JPG,Flight06,TP,0.9232743,0.5552089810371399
DJI_20250323040856_0016_T.JPG,Flight06,FP,0.895446,0.2841649353504181
DJI_20250323040856_0016_T.JPG,Flight06,FP,0.87637836,0.0
DJI_20250323040856_0016_T.JPG,Flight06,TP,0.8126712,0.5518167018890381
DJI_20250323040856_0016_T.JPG,Flight06,FP,0.802549,0.45595502853393555
DJI_20250323040856_0016_T.JPG,Flight06,FP,0.7818723,0.1188957542181015
DJI_20250323040856_0016_T.JPG,Flight06,FP,0.745277,0.0
DJI_20250323040856_0016_T.JPG,Flight06,FP,0.67411345,0.0
DJI_20250323040856_0016_T.JPG,Flight06,FP,0.5009949,0.138889342546463
DJI_20250323040858_0017_T.JPG,Flight06,TP,0.9985507,0.8769051432609558
DJI_20250323040858_0017_T.JPG,Flight06,TP,0.99842477,0.6639038920402527
DJI_20250323040858_0017_T.JPG,Flight06,TP,0.98827493,0.8257870674133301
DJI_20250323040858_0017_T.JPG,Flight06,TP,0.98453146,0.6824414134025574
DJI_20250323040858_0017_T.JPG,Flight06,FP,0.95951545,0.4247414171695709
DJI_20250323040858_0017_T.JPG,Flight06,FP,0.84531766,0.362130343914032
DJI_20250323040858_0017_T.JPG,Flight06,FP,0.822184,0.012274068780243397
DJI_20250323040858_0017_T.JPG,Flight06,FP,0.7249048,0.0
DJI_20250323040858_0017_T.JPG,Flight06,FP,0.70296884,0.0
